lattice diameter Temperature    PS
100.00    19.87   546.15   200.00
t(s)      gC/gcat/min     nm/s       CXFNum     coverage
4130.57198     0.00022     0.00285     0.00000     0.00000
4134.94519     0.00022     0.00285     0.00000     0.00000
4139.97607     0.00022     0.00285     0.00000     0.00000
4143.61051     0.00022     0.00285     0.00000     0.00000
4147.56370     0.00022     0.00285     0.00000     0.00000
4151.02225     0.00022     0.00285     0.00000     0.00000
4154.66207     0.00022     0.00285     0.00000     0.00000
4158.34883     0.00022     0.00285     0.00000     0.00000
4161.68155     0.00022     0.00285     0.00000     0.00000
4165.15554     0.00022     0.00285     0.00000     0.00000
4168.86174     0.00022     0.00285     0.00000     0.00000
4172.95466     0.00022     0.00285     0.00000     0.00000
4176.80664     0.00022     0.00285     0.00000     0.00000
4179.65826     0.00022     0.00286     0.00000     0.00000
4183.02222     0.00022     0.00286     0.00000     0.00000
4186.80017     0.00022     0.00286     0.00000     0.00000
4190.70611     0.00022     0.00286     0.00000     0.00000
4194.18374     0.00022     0.00286     0.00000     0.00000
4198.33258     0.00022     0.00286     0.00000     0.00000
4201.53256     0.00022     0.00286     0.00000     0.00000
4205.65030     0.00022     0.00286     0.00000     0.00000
4210.65552     0.00022     0.00286     0.00000     0.00000
4215.39969     0.00022     0.00285     0.00000     0.00000
4219.75160     0.00022     0.00285     0.00000     0.00000
4224.33197     0.00022     0.00285     0.00000     0.00000
4228.35221     0.00022     0.00285     0.00000     0.00000
4230.97194     0.00022     0.00285     0.00000     0.00000
4234.95363     0.00022     0.00285     0.00000     0.00000
4239.01381     0.00022     0.00285     0.00000     0.00000
4242.98757     0.00022     0.00285     0.00000     0.00000
4246.50849     0.00022     0.00285     0.00000     0.00000
4250.35885     0.00022     0.00285     0.00000     0.00000
4254.18685     0.00022     0.00285     0.00000     0.00000
4257.38040     0.00022     0.00285     0.00000     0.00000
4261.60355     0.00022     0.00285     0.00000     0.00000
4265.55164     0.00022     0.00285     0.00000     0.00000
4268.72363     0.00022     0.00285     0.00000     0.00000
4272.14583     0.00022     0.00286     0.00000     0.00000
4275.72228     0.00022     0.00286     0.00000     0.00000
4279.58700     0.00022     0.00286     0.00000     0.00000
4283.51995     0.00022     0.00286     0.00000     0.00000
4286.81753     0.00022     0.00286     0.00000     0.00000
4290.88488     0.00022     0.00286     0.00000     0.00000
4294.57235     0.00022     0.00286     0.00000     0.00000
4299.12151     0.00022     0.00286     0.00000     0.00000
4303.05367     0.00022     0.00286     0.00000     0.00000
4306.76433     0.00022     0.00286     0.00000     0.00000
4310.88360     0.00022     0.00286     0.00000     0.00000
4315.00301     0.00022     0.00286     0.00000     0.00000
4319.04039     0.00022     0.00285     0.00000     0.00000
4322.13811     0.00022     0.00286     0.00000     0.00000
4325.58665     0.00022     0.00286     0.00000     0.00000
4329.41949     0.00022     0.00286     0.00000     0.00000
4334.28938     0.00022     0.00285     0.00000     0.00000
4337.33552     0.00022     0.00286     0.00000     0.00000
4341.22023     0.00022     0.00286     0.00000     0.00000
4345.35772     0.00022     0.00286     0.00000     0.00000
4349.70594     0.00022     0.00285     0.00000     0.00000
4352.87601     0.00022     0.00286     0.00000     0.00000
4356.69365     0.00022     0.00286     0.00000     0.00000
4360.07752     0.00022     0.00286     0.00000     0.00000
4364.63233     0.00022     0.00285     0.00000     0.00000
4367.62135     0.00022     0.00286     0.00000     0.00000
4371.80904     0.00022     0.00286     0.00000     0.00000
4375.70720     0.00022     0.00286     0.00000     0.00000
4380.27831     0.00022     0.00285     0.00000     0.00000
4384.72160     0.00022     0.00285     0.00000     0.00000
4388.72753     0.00022     0.00285     0.00000     0.00000
4393.20771     0.00022     0.00285     0.00000     0.00000
4397.63489     0.00022     0.00285     0.00000     0.00000
4402.24414     0.00021     0.00285     0.00000     0.00000
4406.08315     0.00021     0.00285     0.00000     0.00000
4408.68287     0.00022     0.00285     0.00000     0.00000
4412.71708     0.00022     0.00285     0.00000     0.00000
4416.59048     0.00022     0.00285     0.00000     0.00000
4420.54406     0.00022     0.00285     0.00000     0.00000
4424.89235     0.00022     0.00285     0.00000     0.00000
4429.20268     0.00022     0.00285     0.00000     0.00000
4433.36882     0.00021     0.00285     0.00000     0.00000
4436.66852     0.00022     0.00285     0.00000     0.00000
4440.47658     0.00022     0.00285     0.00000     0.00000
4444.34482     0.00022     0.00285     0.00000     0.00000
4448.15448     0.00022     0.00285     0.00000     0.00000
4452.51318     0.00021     0.00285     0.00000     0.00000
4456.32233     0.00021     0.00285     0.00000     0.00000
4459.61997     0.00022     0.00285     0.00000     0.00000
4463.78598     0.00021     0.00285     0.00000     0.00000
4467.92862     0.00021     0.00285     0.00000     0.00000
4471.72205     0.00021     0.00285     0.00000     0.00000
4475.23989     0.00022     0.00285     0.00000     0.00000
4479.10095     0.00022     0.00285     0.00000     0.00000
4483.74153     0.00021     0.00285     0.00000     0.00000
4488.07158     0.00021     0.00285     0.00000     0.00000
4491.89836     0.00021     0.00285     0.00000     0.00000
4496.15252     0.00021     0.00285     0.00000     0.00000
4500.82697     0.00021     0.00285     0.00000     0.00000
4504.22453     0.00021     0.00285     0.00000     0.00000
4507.90794     0.00021     0.00285     0.00000     0.00000
4512.17105     0.00021     0.00285     0.00000     0.00000
4515.62830     0.00021     0.00285     0.00000     0.00000
4519.99713     0.00021     0.00285     0.00000     0.00000
4524.71146     0.00021     0.00285     0.00000     0.00000
4528.65250     0.00021     0.00285     0.00000     0.00000
4532.38701     0.00021     0.00285     0.00000     0.00000
4536.55101     0.00021     0.00285     0.00000     0.00000
4540.88728     0.00021     0.00285     0.00000     0.00000
4544.61665     0.00021     0.00285     0.00000     0.00000
4548.53904     0.00021     0.00285     0.00000     0.00000
4552.26795     0.00021     0.00285     0.00000     0.00000
4555.43681     0.00021     0.00285     0.00000     0.00000
4559.89664     0.00021     0.00285     0.00000     0.00000
4564.46510     0.00021     0.00285     0.00000     0.00000
4568.64827     0.00021     0.00285     0.00000     0.00000
4572.07742     0.00021     0.00285     0.00000     0.00000
4576.33607     0.00021     0.00285     0.00000     0.00000
4580.16944     0.00021     0.00285     0.00000     0.00000
4583.90180     0.00021     0.00285     0.00000     0.00000
4587.91852     0.00021     0.00285     0.00000     0.00000
4591.35797     0.00021     0.00285     0.00000     0.00000
4594.59111     0.00021     0.00285     0.00000     0.00000
4598.00489     0.00021     0.00285     0.00000     0.00000
4600.78594     0.00021     0.00285     0.00000     0.00000
4605.07274     0.00021     0.00285     0.00000     0.00000
4608.90231     0.00021     0.00285     0.00000     0.00000
4612.42921     0.00021     0.00285     0.00000     0.00000
4616.83474     0.00021     0.00285     0.00000     0.00000
4621.18698     0.00021     0.00285     0.00000     0.00000
4624.86401     0.00021     0.00285     0.00000     0.00000
4628.66231     0.00021     0.00285     0.00000     0.00000
4631.35739     0.00021     0.00285     0.00000     0.00000
4635.35654     0.00021     0.00285     0.00000     0.00000
4638.85146     0.00021     0.00285     0.00000     0.00000
4642.52587     0.00021     0.00285     0.00000     0.00000
4646.76260     0.00021     0.00285     0.00000     0.00000
4651.09006     0.00021     0.00285     0.00000     0.00000
4654.79431     0.00021     0.00285     0.00000     0.00000
4658.78360     0.00021     0.00285     0.00000     0.00000
4663.09289     0.00021     0.00285     0.00000     0.00000
4666.81248     0.00021     0.00285     0.00000     0.00000
4671.42541     0.00021     0.00285     0.00000     0.00000
4675.74010     0.00021     0.00285     0.00000     0.00000
4680.02191     0.00021     0.00285     0.00000     0.00000
4684.05233     0.00021     0.00285     0.00000     0.00000
4687.32179     0.00021     0.00285     0.00000     0.00000
4691.50587     0.00021     0.00285     0.00000     0.00000
4695.96778     0.00021     0.00285     0.00000     0.00000
4698.90025     0.00021     0.00285     0.00000     0.00000
4702.08670     0.00021     0.00285     0.00000     0.00000
4706.31990     0.00021     0.00285     0.00000     0.00000
4710.87150     0.00021     0.00285     0.00000     0.00000
4715.59277     0.00021     0.00285     0.00000     0.00000
4719.50454     0.00021     0.00285     0.00000     0.00000
4722.68467     0.00021     0.00285     0.00000     0.00000
4727.16306     0.00021     0.00285     0.00000     0.00000
4730.92581     0.00021     0.00285     0.00000     0.00000
4735.26854     0.00021     0.00285     0.00000     0.00000
4739.05854     0.00021     0.00285     0.00000     0.00000
4742.67296     0.00021     0.00285     0.00000     0.00000
4746.86404     0.00021     0.00285     0.00000     0.00000
4749.58568     0.00021     0.00285     0.00000     0.00000
4752.98735     0.00021     0.00285     0.00000     0.00000
4757.59069     0.00021     0.00285     0.00000     0.00000
4761.02529     0.00021     0.00285     0.00000     0.00000
4765.46729     0.00021     0.00285     0.00000     0.00000
4769.51675     0.00021     0.00285     0.00000     0.00000
4773.61000     0.00021     0.00285     0.00000     0.00000
4777.27449     0.00021     0.00285     0.00000     0.00000
4781.89313     0.00021     0.00285     0.00000     0.00000
4785.75553     0.00021     0.00285     0.00000     0.00000
4789.59935     0.00021     0.00285     0.00000     0.00000
4793.97837     0.00021     0.00285     0.00000     0.00000
4798.02281     0.00021     0.00285     0.00000     0.00000
4800.83393     0.00021     0.00285     0.00000     0.00000
4804.75930     0.00021     0.00285     0.00000     0.00000
4808.75270     0.00021     0.00285     0.00000     0.00000
4812.50603     0.00021     0.00285     0.00000     0.00000
4816.46935     0.00021     0.00285     0.00000     0.00000
4820.10131     0.00021     0.00285     0.00000     0.00000
4823.62416     0.00021     0.00285     0.00000     0.00000
4827.54966     0.00021     0.00285     0.00000     0.00000
4831.24290     0.00021     0.00285     0.00000     0.00000
4834.93085     0.00021     0.00285     0.00000     0.00000
4838.67466     0.00021     0.00285     0.00000     0.00000
4842.04593     0.00021     0.00285     0.00000     0.00000
4845.13060     0.00021     0.00285     0.00000     0.00000
4848.93518     0.00021     0.00285     0.00000     0.00000
4853.35531     0.00021     0.00285     0.00000     0.00000
4857.17302     0.00021     0.00285     0.00000     0.00000
4861.11394     0.00021     0.00285     0.00000     0.00000
4864.47881     0.00021     0.00285     0.00000     0.00000
4867.44673     0.00021     0.00285     0.00000     0.00000
4871.05670     0.00021     0.00285     0.00000     0.00000
4875.81923     0.00021     0.00285     0.00000     0.00000
4879.75707     0.00021     0.00285     0.00000     0.00000
4883.64409     0.00021     0.00285     0.00000     0.00000
4887.68107     0.00021     0.00285     0.00000     0.00000
4891.80740     0.00021     0.00285     0.00000     0.00000
4895.64789     0.00021     0.00285     0.00000     0.00000
4899.46788     0.00021     0.00285     0.00000     0.00000
4902.71021     0.00021     0.00285     0.00000     0.00000
4906.41538     0.00021     0.00285     0.00000     0.00000
4910.08245     0.00021     0.00285     0.00000     0.00000
4913.58668     0.00021     0.00285     0.00000     0.00000
4917.69753     0.00021     0.00285     0.00000     0.00000
4921.22858     0.00021     0.00285     0.00000     0.00000
4925.08660     0.00021     0.00285     0.00000     0.00000
4929.55926     0.00021     0.00285     0.00000     0.00000
4933.40422     0.00021     0.00285     0.00000     0.00000
4936.98129     0.00021     0.00285     0.00000     0.00000
4940.75719     0.00021     0.00285     0.00000     0.00000
4944.39392     0.00021     0.00285     0.00000     0.00000
4948.17956     0.00021     0.00285     0.00000     0.00000
4951.75803     0.00021     0.00285     0.00000     0.00000
4955.60726     0.00021     0.00285     0.00000     0.00000
4958.94767     0.00021     0.00285     0.00000     0.00000
4962.57039     0.00021     0.00285     0.00000     0.00000
4966.28624     0.00021     0.00285     0.00000     0.00000
4970.01055     0.00021     0.00285     0.00000     0.00000
4973.55760     0.00021     0.00285     0.00000     0.00000
4977.18852     0.00021     0.00285     0.00000     0.00000
4980.47224     0.00022     0.00285     0.00000     0.00000
4984.12263     0.00022     0.00285     0.00000     0.00000
4988.16177     0.00022     0.00285     0.00000     0.00000
4992.13561     0.00022     0.00285     0.00000     0.00000
4995.58514     0.00022     0.00285     0.00000     0.00000
4999.92194     0.00022     0.00285     0.00000     0.00000
5004.47332     0.00021     0.00285     0.00000     0.00000
5008.34218     0.00021     0.00285     0.00000     0.00000
5012.23879     0.00021     0.00285     0.00000     0.00000
5016.70950     0.00021     0.00285     0.00000     0.00000
5020.48396     0.00021     0.00285     0.00000     0.00000
5024.90049     0.00021     0.00285     0.00000     0.00000
5028.96605     0.00021     0.00285     0.00000     0.00000
5032.80871     0.00021     0.00285     0.00000     0.00000
5037.49902     0.00021     0.00285     0.00000     0.00000
5041.55739     0.00021     0.00285     0.00000     0.00000
5045.15672     0.00021     0.00285     0.00000     0.00000
5049.34744     0.00021     0.00285     0.00000     0.00000
5052.70976     0.00021     0.00285     0.00000     0.00000
5057.31504     0.00021     0.00285     0.00000     0.00000
5061.54248     0.00021     0.00285     0.00000     0.00000
5065.07980     0.00021     0.00285     0.00000     0.00000
5069.24078     0.00021     0.00285     0.00000     0.00000
5072.34096     0.00021     0.00285     0.00000     0.00000
5075.83526     0.00021     0.00285     0.00000     0.00000
5079.62350     0.00021     0.00285     0.00000     0.00000
5083.36516     0.00021     0.00285     0.00000     0.00000
5087.03248     0.00021     0.00285     0.00000     0.00000
5090.92739     0.00021     0.00285     0.00000     0.00000
5094.79666     0.00021     0.00285     0.00000     0.00000
5098.01777     0.00021     0.00285     0.00000     0.00000
5102.95264     0.00021     0.00285     0.00000     0.00000
5106.49435     0.00021     0.00285     0.00000     0.00000
5110.53880     0.00021     0.00285     0.00000     0.00000
5114.27807     0.00021     0.00285     0.00000     0.00000
5117.48692     0.00021     0.00285     0.00000     0.00000
5121.31236     0.00021     0.00285     0.00000     0.00000
5126.14241     0.00021     0.00285     0.00000     0.00000
5130.21433     0.00021     0.00285     0.00000     0.00000
5133.40640     0.00021     0.00285     0.00000     0.00000
5136.88079     0.00021     0.00285     0.00000     0.00000
5140.47989     0.00021     0.00285     0.00000     0.00000
5144.20935     0.00021     0.00285     0.00000     0.00000
5148.33908     0.00021     0.00285     0.00000     0.00000
5152.31536     0.00021     0.00285     0.00000     0.00000
5156.77963     0.00021     0.00285     0.00000     0.00000
5161.11081     0.00021     0.00285     0.00000     0.00000
5163.91568     0.00021     0.00285     0.00000     0.00000
5167.87904     0.00021     0.00285     0.00000     0.00000
5171.64186     0.00021     0.00285     0.00000     0.00000
5175.97444     0.00021     0.00285     0.00000     0.00000
5179.80622     0.00021     0.00285     0.00000     0.00000
5184.02546     0.00021     0.00285     0.00000     0.00000
5187.69227     0.00021     0.00285     0.00000     0.00000
5191.56682     0.00021     0.00285     0.00000     0.00000
5195.48168     0.00021     0.00285     0.00000     0.00000
5200.50726     0.00021     0.00285     0.00000     0.00000
5205.22740     0.00021     0.00285     0.00000     0.00000
5209.06979     0.00021     0.00285     0.00000     0.00000
5213.35212     0.00021     0.00285     0.00000     0.00000
5217.90547     0.00021     0.00285     0.00000     0.00000
5221.36180     0.00021     0.00285     0.00000     0.00000
5224.98704     0.00021     0.00285     0.00000     0.00000
5228.60187     0.00021     0.00285     0.00000     0.00000
5232.34360     0.00021     0.00285     0.00000     0.00000
5235.71808     0.00021     0.00285     0.00000     0.00000
5239.35433     0.00021     0.00285     0.00000     0.00000
5243.27777     0.00021     0.00285     0.00000     0.00000
5247.03372     0.00021     0.00285     0.00000     0.00000
5252.56297     0.00021     0.00285     0.00000     0.00000
5256.07346     0.00021     0.00285     0.00000     0.00000
5260.09118     0.00021     0.00285     0.00000     0.00000
5263.56616     0.00021     0.00285     0.00000     0.00000
5267.62207     0.00021     0.00285     0.00000     0.00000
